block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
615,202,1.6290999999999997e-05,1,2,0.01834862385321101,False
434,120,1.1783400000000001e-05,1,2,0.03058103975535168,False
711,203,0,0,0,0.0061162079510703364,True
710,203,0,0,0,0.0061162079510703364,True
709,203,0,0,0,0.0061162079510703364,True
708,203,0,0,0,0.0061162079510703364,True
707,203,0,0,0,0.0061162079510703364,True
706,106,0,0,0,0.0061162079510703364,True
705,106,0,0,0,0.0061162079510703364,True
704,204,0,0,0,0.0061162079510703364,True
701,126,0,0,0,0.0061162079510703364,True
700,148,0,0,0,0.0061162079510703364,True
696,205,0,0,0,0.009174311926605505,True
695,204,0,0,0,0.009174311926605505,True
693,82,0,0,0,0.0061162079510703364,True
692,82,0,0,0,0.0061162079510703364,True
690,202,0,0,0,0.0061162079510703364,True
688,206,0,0,0,0.0061162079510703364,True
687,207,0,0,0,0.0061162079510703364,True
686,137,0,0,0,0.0061162079510703364,True
684,72,0,0,0,0.0061162079510703364,True
682,208,0,0,0,0.0061162079510703364,True
674,209,0,0,0,0.0061162079510703364,True
673,210,0,0,0,0.009174311926605505,True
669,211,0,0,0,0.0061162079510703364,True
668,105,0,0,0,0.012232415902140673,True
667,105,0,0,0,0.012232415902140673,True
666,212,0,0,0,0.009174311926605505,True
664,213,0,0,0,0.0061162079510703364,True
661,214,0,0,0,0.0061162079510703364,True
659,215,0,0,0,0.0061162079510703364,True
658,70,0,0,0,0.0061162079510703364,True
657,182,0,0,0,0.0061162079510703364,True
655,216,0,0,0,0.0061162079510703364,True
654,216,0,0,0,0.0061162079510703364,True
653,216,0,0,0,0.0061162079510703364,True
652,217,0,0,0,0.01529051987767584,True
651,217,0,0,0,0.01529051987767584,True
650,217,0,0,0,0.021406727828746176,True
649,217,0,0,0,0.01529051987767584,True
648,155,0,0,0,0.01529051987767584,True
641,133,0,0,0,0.009174311926605505,True
638,218,0,0,0,0.012232415902140673,True
637,187,0,0,0,0.0061162079510703364,True
635,187,0,0,0,0.0061162079510703364,True
634,219,0,0,0,0.009174311926605505,True
632,220,0,0,0,0.012232415902140673,True
630,59,0,0,0,0.012232415902140673,True
629,59,0,0,0,0.012232415902140673,True
628,59,0,0,0,0.012232415902140673,True
627,95,0,0,0,0.012232415902140673,True
626,95,0,0,0,0.012232415902140673,True
621,101,0,0,0,0.027522935779816515,True
620,101,0,0,0,0.027522935779816515,True
614,173,0,0,0,0.0061162079510703364,True
609,93,0,0,0,0.009174311926605505,True
606,123,0,0,0,0.0061162079510703364,True
603,221,0,0,0,0.0061162079510703364,True
601,222,0,0,0,0.0061162079510703364,True
600,167,0,0,0,0.0061162079510703364,True
592,223,0,0,0,0.03363914373088685,True
591,115,0,0,0,0.027522935779816515,True
590,224,0,0,0,0.009174311926605505,True
589,225,0,0,0,0.012232415902140673,True
588,225,0,0,0,0.012232415902140673,True
587,226,0,0,0,0.012232415902140673,True
585,225,0,0,0,0.01529051987767584,True
584,225,0,0,0,0.01529051987767584,True
581,227,0,0,0,0.012232415902140673,True
579,136,0,0,0,0.021406727828746176,True
575,200,0,0,0,0.024464831804281346,True
572,177,0,0,0,0.01834862385321101,True
569,228,0,0,0,0.01529051987767584,True
568,229,0,0,0,0.0061162079510703364,True
567,148,0,0,0,0.01529051987767584,True
565,230,0,0,0,0.009174311926605505,True
557,231,0,0,0,0.009174311926605505,True
556,231,0,0,0,0.009174311926605505,True
555,231,0,0,0,0.009174311926605505,True
554,232,0,0,0,0.0061162079510703364,True
547,46,0,0,0,0.012232415902140673,True
543,233,0,0,0,0.0061162079510703364,True
542,233,0,0,0,0.009174311926605505,True
531,66,0,0,0,0.0061162079510703364,True
530,66,0,0,0,0.0061162079510703364,True
529,234,0,0,0,0.0061162079510703364,True
512,235,0,0,0,0.009174311926605505,True
