block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
244,93,0,0,0,1,True
243,93,0,0,0,1,True
242,93,0,0,0,1,True
241,93,0,0,0,1,True
240,93,0,0,0,1,True
239,93,0,0,0,1,True
238,93,0,0,0,1,True
237,93,0,0,0,1,True
236,93,0,0,0,1,True
235,93,0,0,0,1,True
234,93,0,0,0,1,True
233,93,0,0,0,1,True
232,93,0,0,0,1,True
231,93,0,0,0,1,True
229,93,0,0,0,1,True
228,93,0,0,0,1,True
227,93,0,0,0,1,True
226,93,0,0,0,1.003875968992248,True
225,93,0,0,0,1.003875968992248,True
224,93,0,0,0,1.003875968992248,True
223,93,0,0,0,1,True
222,93,0,0,0,1,True
221,93,0,0,0,1,True
220,93,0,0,0,1,True
219,93,0,0,0,1,True
218,93,0,0,0,1,True
217,93,0,0,0,1,True
216,93,0,0,0,1,True
215,93,0,0,0,1,True
212,93,0,0,0,0.9961240310077519,True
211,93,0,0,0,1,True
210,93,0,0,0,1,True
209,93,0,0,0,1,True
208,93,0,0,0,1,True
207,93,0,0,0,1,True
206,94,0,0,0,1,True
205,94,0,0,0,1,True
204,94,0,0,0,1,True
203,94,0,0,0,1,True
202,94,0,0,0,1,True
200,94,0,0,0,1,True
199,94,0,0,0,1,True
198,94,0,0,0,1,True
197,94,0,0,0,1,True
196,94,0,0,0,1,True
195,94,0,0,0,1,True
194,94,0,0,0,1,True
193,94,0,0,0,1,True
192,94,0,0,0,1,True
191,94,0,0,0,1,True
190,94,0,0,0,1,True
189,94,0,0,0,1,True
188,95,0,0,0,0.41472868217054265,True
187,94,0,0,0,1,True
186,94,0,0,0,1.0077519379844961,True
185,94,0,0,0,1.003875968992248,True
184,94,0,0,0,1.003875968992248,True
183,94,0,0,0,1.003875968992248,True
182,94,0,0,0,1.003875968992248,True
181,94,0,0,0,1.003875968992248,True
180,94,0,0,0,1,True
179,94,0,0,0,1,True
178,94,0,0,0,1,True
177,94,0,0,0,1,True
176,94,0,0,0,1,True
175,94,0,0,0,1,True
174,94,0,0,0,1,True
173,94,0,0,0,1,True
172,94,0,0,0,1,True
171,94,0,0,0,1,True
170,94,0,0,0,1,True
169,94,0,0,0,1,True
168,95,0,0,0,0.41472868217054265,True
167,94,0,0,0,1,True
166,94,0,0,0,1,True
165,94,0,0,0,1.003875968992248,True
164,94,0,0,0,1.003875968992248,True
163,94,0,0,0,1,True
162,94,0,0,0,1,True
161,94,0,0,0,1,True
160,94,0,0,0,1,True
159,94,0,0,0,1,True
158,94,0,0,0,1,True
157,94,0,0,0,1,True
156,94,0,0,0,1,True
155,96,0,0,0,0.9961240310077519,True
154,96,0,0,0,0.9961240310077519,True
153,96,0,0,0,0.9961240310077519,True
152,96,0,0,0,0.9961240310077519,True
151,96,0,0,0,0.9961240310077519,True
150,96,0,0,0,0.9961240310077519,True
149,96,0,0,0,0.9961240310077519,True
148,96,0,0,0,0.9961240310077519,True
147,96,0,0,0,1.003875968992248,True
146,96,0,0,0,1,True
145,96,0,0,0,1,True
141,96,0,0,0,1,True
140,96,0,0,0,1,True
139,96,0,0,0,1,True
138,96,0,0,0,1,True
137,96,0,0,0,1,True
136,96,0,0,0,1,True
135,96,0,0,0,1,True
134,96,0,0,0,1,True
133,96,0,0,0,1,True
132,96,0,0,0,1,True
131,96,0,0,0,1,True
130,96,0,0,0,1,True
129,96,0,0,0,1,True
128,96,0,0,0,1,True
127,96,0,0,0,1,True
126,96,0,0,0,1,True
125,96,0,0,0,1,True
124,96,0,0,0,1,True
123,96,0,0,0,0.9961240310077519,True
